hour,Cargo,Fishing,Military,Not Available,Other,Passenger,Pleasure Craft,Tanker,Tug Tow,day,month,year
18,972.0,955.0,27.0,145.0,1653.0,1201.0,9077.0,469.0,3225.0,8,7,2023
19,974.0,958.0,23.0,142.0,1663.0,1220.0,8958.0,476.0,3220.0,8,7,2023
20,972.0,932.0,23.0,142.0,1638.0,1210.0,8736.0,470.0,3226.0,8,7,2023
21,971.0,926.0,23.0,141.0,1604.0,1208.0,8489.0,477.0,3229.0,8,7,2023
22,979.0,896.0,24.0,145.0,1584.0,1175.0,8236.0,476.0,3232.0,8,7,2023
23,977.0,895.0,24.0,144.0,1574.0,1159.0,7953.0,480.0,3225.0,8,7,2023
0,971.0,876.0,23.0,147.0,1550.0,1084.0,7732.0,478.0,3202.0,9,7,2023
1,978.0,873.0,23.0,143.0,1528.0,1028.0,7506.0,482.0,3203.0,9,7,2023
2,976.0,868.0,23.0,142.0,1510.0,925.0,7394.0,483.0,3189.0,9,7,2023
3,985.0,885.0,24.0,140.0,1479.0,853.0,7276.0,482.0,3209.0,9,7,2023
4,979.0,886.0,24.0,140.0,1463.0,789.0,7187.0,495.0,3210.0,9,7,2023
5,979.0,877.0,24.0,137.0,1455.0,743.0,7131.0,487.0,3197.0,9,7,2023
6,978.0,876.0,24.0,136.0,1419.0,720.0,7067.0,486.0,3187.0,9,7,2023
7,970.0,887.0,24.0,135.0,1419.0,703.0,7038.0,489.0,3188.0,9,7,2023
8,969.0,895.0,24.0,138.0,1416.0,691.0,7074.0,488.0,3166.0,9,7,2023
9,972.0,913.0,24.0,139.0,1438.0,722.0,7152.0,490.0,3173.0,9,7,2023
10,959.0,930.0,24.0,141.0,1475.0,796.0,7220.0,492.0,3195.0,9,7,2023
11,956.0,944.0,24.0,152.0,1497.0,853.0,7420.0,492.0,3214.0,9,7,2023
12,942.0,940.0,25.0,152.0,1527.0,921.0,7572.0,488.0,3223.0,9,7,2023
13,950.0,950.0,25.0,155.0,1571.0,967.0,7791.0,488.0,3221.0,9,7,2023
14,939.0,924.0,25.0,151.0,1582.0,1032.0,8073.0,485.0,3222.0,9,7,2023
15,933.0,932.0,25.0,152.0,1615.0,1092.0,8362.0,484.0,3192.0,9,7,2023
16,931.0,934.0,25.0,152.0,1629.0,1142.0,8520.0,484.0,3186.0,9,7,2023
17,932.0,921.0,26.0,150.0,1638.0,1150.0,8657.0,481.0,3181.0,9,7,2023
18,929.0,920.0,26.0,148.0,1657.0,1170.0,8674.0,485.0,3194.0,9,7,2023
19,932.0,913.0,26.0,149.0,1631.0,1172.0,8513.0,481.0,3194.0,9,7,2023
20,938.0,905.0,26.0,144.0,1583.0,1168.0,8201.0,477.0,3185.0,9,7,2023
21,932.0,895.0,23.0,143.0,1558.0,1143.0,8010.0,481.0,3192.0,9,7,2023
22,945.0,878.0,23.0,144.0,1548.0,1095.0,7772.0,487.0,3191.0,9,7,2023
23,965.0,860.0,24.0,141.0,1528.0,1035.0,7476.0,487.0,3204.0,9,7,2023
0,970.0,852.0,23.0,142.0,1514.0,990.0,7251.0,489.0,3203.0,10,7,2023
1,959.0,832.0,23.0,138.0,1505.0,923.0,7031.0,481.0,3193.0,10,7,2023
2,951.0,815.0,23.0,141.0,1472.0,843.0,6884.0,485.0,3198.0,10,7,2023
3,683.0,690.0,18.0,117.0,1090.0,650.0,5302.0,318.0,2764.0,10,7,2023
4,952.0,809.0,24.0,134.0,1447.0,736.0,6755.0,481.0,3190.0,10,7,2023
5,700.0,674.0,18.0,108.0,1064.0,582.0,5191.0,294.0,2751.0,10,7,2023
6,946.0,819.0,23.0,134.0,1430.0,715.0,6695.0,483.0,3207.0,10,7,2023
7,947.0,828.0,24.0,133.0,1413.0,702.0,6729.0,476.0,3210.0,10,7,2023
8,946.0,865.0,25.0,136.0,1429.0,715.0,6742.0,479.0,3206.0,10,7,2023
9,944.0,875.0,24.0,136.0,1433.0,773.0,6808.0,491.0,3223.0,10,7,2023
10,961.0,902.0,25.0,145.0,1449.0,835.0,6923.0,485.0,3283.0,10,7,2023
11,958.0,918.0,29.0,158.0,1589.0,891.0,7014.0,481.0,3361.0,10,7,2023
12,955.0,929.0,26.0,157.0,1631.0,955.0,7137.0,486.0,3421.0,10,7,2023
13,954.0,935.0,26.0,162.0,1664.0,988.0,7222.0,477.0,3430.0,10,7,2023
14,958.0,948.0,26.0,168.0,1705.0,1028.0,7286.0,473.0,3380.0,10,7,2023
15,961.0,951.0,29.0,168.0,1729.0,1053.0,7368.0,474.0,3360.0,10,7,2023
16,960.0,946.0,31.0,170.0,1722.0,1087.0,7463.0,473.0,3362.0,10,7,2023
17,965.0,941.0,31.0,167.0,1739.0,1102.0,7484.0,469.0,3355.0,10,7,2023
18,958.0,918.0,34.0,158.0,1709.0,1127.0,7520.0,455.0,3327.0,10,7,2023
19,962.0,897.0,34.0,155.0,1679.0,1126.0,7504.0,454.0,3309.0,10,7,2023
20,965.0,887.0,30.0,157.0,1669.0,1112.0,7349.0,465.0,3311.0,10,7,2023
21,969.0,857.0,28.0,162.0,1626.0,1082.0,7266.0,466.0,3297.0,10,7,2023
22,981.0,850.0,29.0,154.0,1591.0,1040.0,7236.0,471.0,3269.0,10,7,2023
23,984.0,864.0,27.0,153.0,1596.0,1003.0,7135.0,471.0,3238.0,10,7,2023
0,995.0,862.0,25.0,150.0,1576.0,961.0,7018.0,471.0,3240.0,11,7,2023
1,992.0,861.0,26.0,145.0,1558.0,905.0,6898.0,469.0,3238.0,11,7,2023
2,997.0,871.0,26.0,151.0,1542.0,833.0,6852.0,471.0,3251.0,11,7,2023
3,1009.0,895.0,26.0,147.0,1560.0,782.0,6837.0,481.0,3271.0,11,7,2023
4,1002.0,914.0,26.0,148.0,1538.0,733.0,6802.0,487.0,3269.0,11,7,2023
5,1007.0,922.0,25.0,147.0,1546.0,701.0,6794.0,496.0,3266.0,11,7,2023
6,1006.0,920.0,25.0,146.0,1509.0,694.0,6824.0,498.0,3275.0,11,7,2023
7,1004.0,920.0,26.0,138.0,1496.0,694.0,6780.0,494.0,3273.0,11,7,2023
8,990.0,957.0,27.0,146.0,1504.0,707.0,6804.0,480.0,3280.0,11,7,2023
9,984.0,963.0,27.0,144.0,1507.0,770.0,6852.0,476.0,3293.0,11,7,2023
10,993.0,962.0,30.0,149.0,1538.0,824.0,6956.0,485.0,3323.0,11,7,2023
11,1003.0,958.0,33.0,160.0,1629.0,882.0,7053.0,491.0,3396.0,11,7,2023
12,1000.0,982.0,36.0,167.0,1751.0,947.0,7185.0,496.0,3454.0,11,7,2023
13,995.0,990.0,39.0,178.0,1759.0,1010.0,7272.0,485.0,3455.0,11,7,2023
14,985.0,991.0,36.0,179.0,1803.0,1048.0,7434.0,481.0,3402.0,11,7,2023
15,966.0,1001.0,35.0,179.0,1839.0,1081.0,7525.0,484.0,3368.0,11,7,2023
16,980.0,1007.0,39.0,183.0,1821.0,1108.0,7671.0,487.0,3386.0,11,7,2023
17,982.0,994.0,36.0,185.0,1828.0,1127.0,7749.0,483.0,3379.0,11,7,2023
18,971.0,982.0,36.0,178.0,1820.0,1143.0,7817.0,476.0,3361.0,11,7,2023
19,979.0,978.0,35.0,173.0,1753.0,1155.0,7727.0,471.0,3376.0,11,7,2023
20,985.0,950.0,32.0,163.0,1707.0,1131.0,7594.0,487.0,3349.0,11,7,2023
21,986.0,916.0,30.0,162.0,1664.0,1112.0,7487.0,469.0,3303.0,11,7,2023
22,987.0,894.0,27.0,163.0,1583.0,1074.0,7270.0,475.0,3290.0,11,7,2023
23,1005.0,895.0,30.0,163.0,1589.0,1020.0,7140.0,470.0,3291.0,11,7,2023
0,999.0,923.0,27.0,169.0,1565.0,955.0,7144.0,485.0,3296.0,12,7,2023
1,1010.0,922.0,30.0,167.0,1602.0,895.0,7023.0,498.0,3293.0,12,7,2023
2,1012.0,941.0,30.0,164.0,1572.0,823.0,6968.0,490.0,3289.0,12,7,2023
3,1021.0,941.0,29.0,161.0,1553.0,753.0,6910.0,491.0,3292.0,12,7,2023
4,1030.0,953.0,29.0,157.0,1538.0,722.0,6887.0,501.0,3301.0,12,7,2023
5,1024.0,953.0,28.0,164.0,1519.0,695.0,6868.0,508.0,3296.0,12,7,2023
6,1018.0,945.0,28.0,160.0,1525.0,675.0,6874.0,511.0,3294.0,12,7,2023
7,1016.0,959.0,28.0,157.0,1529.0,683.0,6898.0,522.0,3307.0,12,7,2023
8,1015.0,989.0,27.0,155.0,1521.0,705.0,6906.0,522.0,3295.0,12,7,2023
9,1019.0,997.0,27.0,154.0,1529.0,771.0,6963.0,517.0,3277.0,12,7,2023
10,1007.0,1032.0,31.0,167.0,1577.0,835.0,7077.0,507.0,3349.0,12,7,2023
11,1005.0,1043.0,35.0,178.0,1714.0,895.0,7252.0,509.0,3392.0,12,7,2023
12,1002.0,1054.0,36.0,180.0,1763.0,974.0,7404.0,505.0,3457.0,12,7,2023
13,990.0,1072.0,38.0,183.0,1792.0,1029.0,7450.0,501.0,3439.0,12,7,2023
14,986.0,1059.0,37.0,180.0,1849.0,1071.0,7503.0,488.0,3421.0,12,7,2023
15,981.0,1067.0,39.0,179.0,1828.0,1105.0,7691.0,481.0,3392.0,12,7,2023
16,979.0,1034.0,42.0,185.0,1803.0,1143.0,7810.0,481.0,3387.0,12,7,2023
17,978.0,1010.0,38.0,187.0,1777.0,1152.0,7940.0,482.0,3380.0,12,7,2023
18,980.0,1019.0,36.0,178.0,1773.0,1170.0,7986.0,485.0,3378.0,12,7,2023
19,988.0,1013.0,37.0,177.0,1741.0,1160.0,7942.0,492.0,3356.0,12,7,2023
20,996.0,996.0,34.0,173.0,1708.0,1153.0,7891.0,497.0,3334.0,12,7,2023
21,994.0,1012.0,31.0,168.0,1684.0,1130.0,7946.0,499.0,3306.0,12,7,2023
22,990.0,996.0,28.0,168.0,1660.0,1111.0,7779.0,510.0,3270.0,12,7,2023
23,1000.0,997.0,27.0,170.0,1646.0,1061.0,7668.0,517.0,3259.0,12,7,2023
0,1010.0,987.0,28.0,165.0,1622.0,1004.0,7504.0,529.0,3243.0,13,7,2023
1,1034.0,997.0,27.0,161.0,1604.0,921.0,7267.0,532.0,3241.0,13,7,2023
2,1038.0,991.0,25.0,155.0,1572.0,845.0,7190.0,526.0,3256.0,13,7,2023
3,1053.0,1009.0,25.0,153.0,1552.0,779.0,7101.0,535.0,3246.0,13,7,2023
4,1051.0,1004.0,25.0,151.0,1540.0,726.0,6990.0,548.0,3250.0,13,7,2023
5,1056.0,987.0,25.0,143.0,1496.0,704.0,6895.0,543.0,3208.0,13,7,2023
6,1078.0,1013.0,25.0,145.0,1490.0,692.0,6884.0,540.0,3189.0,13,7,2023
7,1062.0,1045.0,25.0,143.0,1511.0,682.0,6902.0,538.0,3201.0,13,7,2023
8,1069.0,1072.0,25.0,142.0,1513.0,695.0,6890.0,539.0,3208.0,13,7,2023
9,1046.0,1087.0,25.0,142.0,1516.0,764.0,6941.0,545.0,3213.0,13,7,2023
10,1027.0,1082.0,28.0,150.0,1560.0,827.0,7086.0,531.0,3276.0,13,7,2023
11,999.0,1089.0,31.0,160.0,1659.0,895.0,7219.0,514.0,3346.0,13,7,2023
12,996.0,1121.0,36.0,163.0,1690.0,970.0,7360.0,495.0,3403.0,13,7,2023
13,1002.0,1161.0,34.0,166.0,1743.0,1009.0,7446.0,498.0,3405.0,13,7,2023
14,990.0,1150.0,37.0,170.0,1808.0,1069.0,7644.0,493.0,3416.0,13,7,2023
15,980.0,1126.0,40.0,167.0,1801.0,1103.0,7821.0,496.0,3372.0,13,7,2023
16,982.0,1135.0,38.0,168.0,1783.0,1166.0,7893.0,489.0,3355.0,13,7,2023
17,983.0,1142.0,35.0,171.0,1757.0,1166.0,8010.0,487.0,3369.0,13,7,2023
18,989.0,1148.0,36.0,169.0,1777.0,1178.0,8096.0,492.0,3346.0,13,7,2023
19,990.0,1117.0,36.0,168.0,1753.0,1191.0,8054.0,486.0,3341.0,13,7,2023
20,989.0,1102.0,34.0,161.0,1718.0,1179.0,7926.0,489.0,3336.0,13,7,2023
21,978.0,1078.0,33.0,158.0,1668.0,1163.0,7743.0,482.0,3301.0,13,7,2023
22,982.0,1037.0,29.0,162.0,1640.0,1128.0,7570.0,481.0,3265.0,13,7,2023
23,1004.0,1029.0,28.0,159.0,1608.0,1084.0,7452.0,496.0,3267.0,13,7,2023
0,1011.0,1041.0,28.0,155.0,1616.0,1028.0,7288.0,507.0,3277.0,14,7,2023
1,1015.0,1045.0,26.0,155.0,1625.0,948.0,7133.0,507.0,3290.0,14,7,2023
2,1019.0,1044.0,26.0,152.0,1607.0,858.0,7009.0,505.0,3267.0,14,7,2023
3,1023.0,1024.0,27.0,142.0,1571.0,783.0,6862.0,505.0,3261.0,14,7,2023
4,1027.0,990.0,25.0,138.0,1535.0,742.0,6770.0,523.0,3275.0,14,7,2023
5,1030.0,958.0,26.0,142.0,1508.0,707.0,6694.0,515.0,3255.0,14,7,2023
6,1033.0,953.0,26.0,144.0,1517.0,690.0,6742.0,503.0,3239.0,14,7,2023
7,1030.0,976.0,26.0,143.0,1512.0,696.0,6786.0,501.0,3251.0,14,7,2023
8,1018.0,993.0,26.0,141.0,1493.0,712.0,6825.0,495.0,3246.0,14,7,2023
9,1016.0,1018.0,26.0,140.0,1512.0,779.0,6921.0,497.0,3282.0,14,7,2023
10,1017.0,1056.0,26.0,144.0,1513.0,844.0,6995.0,488.0,3328.0,14,7,2023
11,1004.0,1037.0,29.0,153.0,1610.0,892.0,7095.0,479.0,3391.0,14,7,2023
12,1009.0,1040.0,29.0,162.0,1633.0,948.0,7258.0,491.0,3434.0,14,7,2023
13,1000.0,1034.0,32.0,171.0,1666.0,1016.0,7470.0,500.0,3452.0,14,7,2023
14,1008.0,1035.0,31.0,170.0,1695.0,1079.0,7614.0,481.0,3428.0,14,7,2023
15,992.0,1071.0,31.0,165.0,1707.0,1125.0,7788.0,484.0,3418.0,14,7,2023
16,982.0,1063.0,34.0,163.0,1702.0,1163.0,7936.0,482.0,3406.0,14,7,2023
17,979.0,1042.0,36.0,167.0,1663.0,1170.0,8013.0,471.0,3383.0,14,7,2023
18,997.0,1011.0,35.0,171.0,1676.0,1181.0,8125.0,467.0,3386.0,14,7,2023
19,997.0,1018.0,33.0,164.0,1649.0,1195.0,8087.0,477.0,3370.0,14,7,2023
20,1009.0,1018.0,35.0,169.0,1622.0,1189.0,7972.0,484.0,3322.0,14,7,2023
21,1032.0,1009.0,32.0,165.0,1685.0,1196.0,7882.0,497.0,3303.0,14,7,2023
22,1052.0,1015.0,31.0,162.0,1687.0,1173.0,7762.0,514.0,3290.0,14,7,2023
23,1055.0,987.0,30.0,161.0,1613.0,1123.0,7599.0,510.0,3283.0,14,7,2023
0,1035.0,985.0,27.0,152.0,1590.0,1058.0,7444.0,496.0,3287.0,15,7,2023
1,1047.0,996.0,27.0,151.0,1588.0,1003.0,7289.0,518.0,3287.0,15,7,2023
2,1083.0,988.0,27.0,151.0,1624.0,956.0,7181.0,541.0,3276.0,15,7,2023
3,1091.0,1008.0,28.0,147.0,1598.0,864.0,7070.0,529.0,3268.0,15,7,2023
4,1096.0,998.0,26.0,139.0,1587.0,797.0,6988.0,529.0,3254.0,15,7,2023
5,1096.0,998.0,27.0,144.0,1603.0,756.0,6949.0,543.0,3240.0,15,7,2023
6,1092.0,988.0,27.0,143.0,1592.0,745.0,6960.0,539.0,3236.0,15,7,2023
7,1101.0,1010.0,27.0,139.0,1560.0,737.0,6968.0,537.0,3225.0,15,7,2023
8,1095.0,1040.0,27.0,140.0,1502.0,710.0,6908.0,529.0,3224.0,15,7,2023
9,1088.0,1060.0,27.0,138.0,1505.0,748.0,6977.0,526.0,3234.0,15,7,2023
10,1074.0,1062.0,26.0,141.0,1519.0,798.0,7091.0,529.0,3232.0,15,7,2023
11,1060.0,1069.0,28.0,148.0,1557.0,875.0,7238.0,535.0,3282.0,15,7,2023
12,1060.0,1083.0,26.0,151.0,1603.0,951.0,7461.0,526.0,3303.0,15,7,2023
13,1072.0,1077.0,26.0,155.0,1635.0,998.0,7792.0,521.0,3295.0,15,7,2023
14,1075.0,1105.0,26.0,154.0,1670.0,1049.0,8128.0,523.0,3270.0,15,7,2023
15,1065.0,1109.0,26.0,149.0,1686.0,1118.0,8448.0,526.0,3260.0,15,7,2023
16,1058.0,1103.0,27.0,157.0,1673.0,1165.0,8670.0,529.0,3237.0,15,7,2023
17,1052.0,1076.0,28.0,158.0,1688.0,1191.0,8849.0,535.0,3243.0,15,7,2023
18,1052.0,1062.0,28.0,155.0,1684.0,1218.0,8995.0,537.0,3238.0,15,7,2023
19,1062.0,1092.0,30.0,156.0,1722.0,1224.0,8929.0,536.0,3238.0,15,7,2023
20,1068.0,1070.0,28.0,157.0,1709.0,1218.0,8733.0,536.0,3242.0,15,7,2023
21,1083.0,1092.0,28.0,160.0,1734.0,1230.0,8500.0,548.0,3219.0,15,7,2023
22,1081.0,1081.0,28.0,160.0,1690.0,1203.0,8229.0,552.0,3213.0,15,7,2023
23,1107.0,1096.0,29.0,154.0,1698.0,1171.0,7979.0,557.0,3200.0,15,7,2023
0,1098.0,1099.0,27.0,156.0,1715.0,1133.0,7710.0,565.0,3208.0,16,7,2023
1,1104.0,1092.0,27.0,148.0,1671.0,1054.0,7438.0,578.0,3224.0,16,7,2023
2,1102.0,1096.0,26.0,149.0,1632.0,968.0,7213.0,568.0,3255.0,16,7,2023
3,1090.0,1115.0,27.0,141.0,1584.0,868.0,7055.0,558.0,3241.0,16,7,2023
4,1087.0,1097.0,26.0,138.0,1556.0,803.0,6996.0,553.0,3244.0,16,7,2023
5,1072.0,1079.0,26.0,136.0,1540.0,750.0,6946.0,552.0,3252.0,16,7,2023
6,1051.0,1094.0,25.0,136.0,1513.0,732.0,6858.0,548.0,3239.0,16,7,2023
7,1049.0,1088.0,25.0,134.0,1522.0,715.0,6859.0,546.0,3236.0,16,7,2023
8,1048.0,1083.0,25.0,133.0,1523.0,708.0,6853.0,542.0,3233.0,16,7,2023
9,1037.0,1070.0,24.0,134.0,1513.0,728.0,6877.0,530.0,3238.0,16,7,2023
10,1039.0,1065.0,25.0,136.0,1545.0,781.0,7025.0,538.0,3254.0,16,7,2023
11,1044.0,1075.0,27.0,140.0,1569.0,830.0,7179.0,531.0,3288.0,16,7,2023
12,1042.0,1090.0,26.0,144.0,1629.0,893.0,7325.0,520.0,3315.0,16,7,2023
13,1035.0,1105.0,24.0,148.0,1632.0,960.0,7499.0,530.0,3324.0,16,7,2023
14,1024.0,1107.0,24.0,148.0,1637.0,1030.0,7654.0,526.0,3313.0,16,7,2023
15,1012.0,1117.0,25.0,154.0,1626.0,1047.0,7842.0,512.0,3253.0,16,7,2023
16,1018.0,1109.0,23.0,153.0,1602.0,1075.0,7960.0,504.0,3205.0,16,7,2023
17,1014.0,1097.0,24.0,147.0,1630.0,1092.0,8113.0,498.0,3166.0,16,7,2023
18,1009.0,1060.0,24.0,150.0,1593.0,1123.0,8191.0,487.0,3164.0,16,7,2023
19,1013.0,1062.0,24.0,151.0,1612.0,1117.0,8189.0,494.0,3174.0,16,7,2023
20,1019.0,1059.0,26.0,153.0,1605.0,1101.0,8047.0,494.0,3171.0,16,7,2023
21,1020.0,1064.0,23.0,152.0,1603.0,1089.0,7914.0,497.0,3175.0,16,7,2023
22,1034.0,1087.0,23.0,153.0,1589.0,1058.0,7764.0,502.0,3179.0,16,7,2023
23,1023.0,1073.0,23.0,150.0,1607.0,1032.0,7556.0,501.0,3204.0,16,7,2023
0,1026.0,1038.0,24.0,146.0,1586.0,983.0,7418.0,504.0,3235.0,17,7,2023
1,1045.0,1033.0,25.0,148.0,1554.0,930.0,7211.0,513.0,3252.0,17,7,2023
2,1041.0,1032.0,24.0,140.0,1534.0,862.0,7091.0,505.0,3256.0,17,7,2023
3,1030.0,1039.0,27.0,138.0,1488.0,783.0,6995.0,504.0,3231.0,17,7,2023
4,1037.0,1047.0,27.0,136.0,1502.0,746.0,6949.0,505.0,3233.0,17,7,2023
5,1045.0,1039.0,26.0,139.0,1492.0,732.0,6882.0,504.0,3236.0,17,7,2023
6,1032.0,1026.0,26.0,137.0,1497.0,716.0,6850.0,497.0,3225.0,17,7,2023
7,1023.0,1036.0,26.0,138.0,1493.0,711.0,6855.0,506.0,3227.0,17,7,2023
8,1029.0,1086.0,26.0,135.0,1510.0,722.0,6861.0,500.0,3237.0,17,7,2023
9,1022.0,1094.0,26.0,135.0,1533.0,784.0,6848.0,502.0,3260.0,17,7,2023
10,1017.0,1103.0,23.0,140.0,1573.0,832.0,6905.0,488.0,3295.0,17,7,2023
11,1013.0,1109.0,27.0,157.0,1682.0,894.0,7088.0,490.0,3359.0,17,7,2023
12,1013.0,1111.0,27.0,163.0,1742.0,945.0,7237.0,489.0,3411.0,17,7,2023
13,1015.0,1129.0,29.0,159.0,1754.0,991.0,7386.0,482.0,3425.0,17,7,2023
14,1001.0,1119.0,28.0,161.0,1762.0,1033.0,7482.0,481.0,3405.0,17,7,2023
15,1001.0,1126.0,33.0,161.0,1796.0,1049.0,7657.0,479.0,3379.0,17,7,2023
16,997.0,1103.0,31.0,162.0,1780.0,1078.0,7740.0,480.0,3350.0,17,7,2023
17,1004.0,1074.0,31.0,153.0,1739.0,1066.0,7714.0,469.0,3364.0,17,7,2023
18,1007.0,1090.0,32.0,154.0,1723.0,1098.0,7820.0,476.0,3352.0,17,7,2023
19,1010.0,1063.0,29.0,153.0,1715.0,1092.0,7788.0,475.0,3322.0,17,7,2023
20,1008.0,1070.0,26.0,151.0,1657.0,1083.0,7614.0,480.0,3306.0,17,7,2023
21,1014.0,1094.0,27.0,151.0,1663.0,1072.0,7553.0,483.0,3267.0,17,7,2023
22,1021.0,1101.0,27.0,149.0,1625.0,1024.0,7513.0,493.0,3248.0,17,7,2023
23,1033.0,1093.0,25.0,153.0,1672.0,1017.0,7383.0,507.0,3258.0,17,7,2023
0,1037.0,1116.0,25.0,153.0,1654.0,961.0,7291.0,505.0,3254.0,18,7,2023
1,1065.0,1125.0,28.0,151.0,1610.0,890.0,7175.0,512.0,3300.0,18,7,2023
2,1054.0,1105.0,28.0,152.0,1580.0,832.0,7086.0,525.0,3282.0,18,7,2023
3,1068.0,1105.0,27.0,149.0,1570.0,762.0,6995.0,526.0,3282.0,18,7,2023
4,1046.0,1091.0,27.0,143.0,1559.0,718.0,6913.0,525.0,3276.0,18,7,2023
5,1045.0,1105.0,29.0,142.0,1537.0,691.0,6866.0,535.0,3269.0,18,7,2023
6,1023.0,1111.0,29.0,141.0,1540.0,686.0,6843.0,530.0,3255.0,18,7,2023
7,1022.0,1112.0,29.0,138.0,1532.0,693.0,6821.0,515.0,3233.0,18,7,2023
8,1028.0,1148.0,27.0,136.0,1532.0,700.0,6841.0,522.0,3239.0,18,7,2023
9,1024.0,1196.0,27.0,138.0,1572.0,762.0,6854.0,522.0,3251.0,18,7,2023
10,1022.0,1205.0,27.0,145.0,1643.0,808.0,6934.0,530.0,3299.0,18,7,2023
11,1016.0,1193.0,30.0,161.0,1758.0,887.0,7085.0,519.0,3396.0,18,7,2023
12,1011.0,1167.0,31.0,168.0,1822.0,940.0,7263.0,526.0,3457.0,18,7,2023
13,1019.0,1153.0,31.0,171.0,1822.0,1002.0,7371.0,523.0,3432.0,18,7,2023
14,1009.0,1166.0,32.0,168.0,1846.0,1038.0,7484.0,519.0,3399.0,18,7,2023
15,1010.0,1187.0,34.0,163.0,1873.0,1079.0,7591.0,518.0,3350.0,18,7,2023
16,1009.0,1151.0,36.0,161.0,1849.0,1102.0,7732.0,501.0,3341.0,18,7,2023
17,1013.0,1112.0,37.0,162.0,1820.0,1118.0,7768.0,499.0,3365.0,18,7,2023
18,1022.0,1097.0,36.0,158.0,1785.0,1127.0,7787.0,500.0,3365.0,18,7,2023
19,1027.0,1080.0,33.0,160.0,1753.0,1138.0,7727.0,501.0,3345.0,18,7,2023
20,1033.0,1081.0,32.0,158.0,1720.0,1135.0,7661.0,507.0,3326.0,18,7,2023
21,1036.0,1060.0,29.0,154.0,1699.0,1116.0,7552.0,506.0,3225.0,18,7,2023
22,1046.0,1057.0,31.0,151.0,1665.0,1064.0,7419.0,514.0,3265.0,18,7,2023
23,1043.0,1045.0,29.0,153.0,1649.0,1020.0,7300.0,529.0,3279.0,18,7,2023
0,1038.0,1056.0,26.0,146.0,1605.0,959.0,7170.0,524.0,3268.0,19,7,2023
1,1033.0,1050.0,28.0,148.0,1566.0,884.0,7019.0,526.0,3258.0,19,7,2023
2,1029.0,1047.0,29.0,142.0,1558.0,805.0,6942.0,522.0,3248.0,19,7,2023
3,1023.0,1056.0,29.0,145.0,1544.0,762.0,6903.0,525.0,3249.0,19,7,2023
4,1024.0,1071.0,25.0,140.0,1539.0,729.0,6899.0,530.0,3238.0,19,7,2023
5,1026.0,1075.0,25.0,136.0,1533.0,699.0,6864.0,518.0,3217.0,19,7,2023
6,1025.0,1070.0,25.0,138.0,1512.0,689.0,6782.0,520.0,3210.0,19,7,2023
7,1025.0,1075.0,28.0,140.0,1511.0,679.0,6806.0,515.0,3204.0,19,7,2023
8,1017.0,1100.0,27.0,138.0,1522.0,693.0,6830.0,520.0,3209.0,19,7,2023
9,1013.0,1148.0,25.0,138.0,1532.0,757.0,6840.0,516.0,3228.0,19,7,2023
10,1019.0,1154.0,25.0,141.0,1586.0,813.0,6910.0,510.0,3271.0,19,7,2023
11,1024.0,1145.0,28.0,150.0,1686.0,876.0,7078.0,506.0,3340.0,19,7,2023
12,1024.0,1145.0,29.0,157.0,1732.0,955.0,7217.0,499.0,3395.0,19,7,2023
13,1026.0,1138.0,31.0,161.0,1780.0,1008.0,7356.0,498.0,3416.0,19,7,2023
14,1022.0,1122.0,33.0,166.0,1833.0,1052.0,7569.0,498.0,3410.0,19,7,2023
15,1022.0,1138.0,32.0,164.0,1842.0,1100.0,7761.0,503.0,3379.0,19,7,2023
16,1017.0,1140.0,31.0,165.0,1813.0,1124.0,7859.0,499.0,3377.0,19,7,2023
17,1028.0,1134.0,34.0,164.0,1817.0,1148.0,7971.0,494.0,3360.0,19,7,2023
18,1024.0,1125.0,35.0,161.0,1798.0,1169.0,8010.0,495.0,3359.0,19,7,2023
19,1024.0,1099.0,34.0,160.0,1743.0,1183.0,7899.0,493.0,3358.0,19,7,2023
20,1029.0,1095.0,34.0,153.0,1704.0,1172.0,7823.0,495.0,3338.0,19,7,2023
21,1020.0,1092.0,30.0,150.0,1663.0,1131.0,7783.0,501.0,3297.0,19,7,2023
22,1020.0,1088.0,26.0,146.0,1619.0,1086.0,7679.0,498.0,3280.0,19,7,2023
23,1027.0,1067.0,26.0,149.0,1557.0,1058.0,7623.0,511.0,3270.0,19,7,2023
0,1019.0,1090.0,29.0,149.0,1555.0,1004.0,7517.0,507.0,3276.0,20,7,2023
1,1010.0,1100.0,26.0,142.0,1526.0,942.0,7281.0,509.0,3283.0,20,7,2023
2,1015.0,1067.0,26.0,141.0,1523.0,856.0,7126.0,515.0,3269.0,20,7,2023
3,1003.0,1073.0,27.0,141.0,1509.0,795.0,7041.0,515.0,3273.0,20,7,2023
4,1012.0,1075.0,27.0,142.0,1496.0,745.0,6947.0,508.0,3246.0,20,7,2023
5,1010.0,1087.0,29.0,140.0,1490.0,711.0,6897.0,510.0,3236.0,20,7,2023
6,1002.0,1092.0,27.0,137.0,1497.0,696.0,6897.0,519.0,3239.0,20,7,2023
7,997.0,1104.0,25.0,135.0,1489.0,696.0,6947.0,514.0,3229.0,20,7,2023
8,987.0,1123.0,25.0,139.0,1486.0,707.0,6989.0,507.0,3231.0,20,7,2023
9,990.0,1136.0,25.0,143.0,1496.0,779.0,7051.0,514.0,3266.0,20,7,2023
